series_id	dataseries_code	srd_code	industryb_code	irc_code	dataelement_code	footnote_codes	begin_year	begin_period	end_year	end_period
MLUQS40SS0022003 	Q	S40	S	S0022	003		1995	Q02	2001	Q05
MLUQS40SS0022004 	Q	S40	S	S0022	004		1995	Q02	2001	Q05
MLUQS40SS0022005 	Q	S40	S	S0022	005		1995	Q02	2001	Q05
MLUQS40SS0023003 	Q	S40	S	S0023	003		1995	Q02	2001	Q05
MLUQS40SS0023004 	Q	S40	S	S0023	004		1995	Q02	2001	Q05
MLUQS40SS0023005 	Q	S40	S	S0023	005		1995	Q02	2001	Q05
MLUQS40SS0024003 	Q	S40	S	S0024	003		1995	Q02	2001	Q05
MLUQS40SS0024004 	Q	S40	S	S0024	004		1995	Q02	2001	Q05
MLUQS40SS0024005 	Q	S40	S	S0024	005		1995	Q02	2001	Q05
MLUQS40SS0025003 	Q	S40	S	S0025	003		1995	Q02	2001	Q05
MLUQS40SS0025004 	Q	S40	S	S0025	004		1995	Q02	2001	Q05
MLUQS40SS0025005 	Q	S40	S	S0025	005		1995	Q02	2001	Q05
MLUQS40SS0026003 	Q	S40	S	S0026	003		1995	Q02	2001	Q05
MLUQS40SS0026004 	Q	S40	S	S0026	004		1995	Q02	2001	Q05
MLUQS40SS0026005 	Q	S40	S	S0026	005		1995	Q02	2001	Q05
MLUQS40SS0027003 	Q	S40	S	S0027	003		1995	Q02	2001	Q05
MLUQS40SS0027004 	Q	S40	S	S0027	004		1995	Q02	2001	Q05
MLUQS40SS0027005 	Q	S40	S	S0027	005		1995	Q02	2001	Q05
MLUQS40SS0028003 	Q	S40	S	S0028	003		1995	Q02	2001	Q05
MLUQS40SS0028004 	Q	S40	S	S0028	004		1995	Q02	2001	Q05
MLUQS40SS0028005 	Q	S40	S	S0028	005		1995	Q02	2001	Q05
MLUQS40SS0029003 	Q	S40	S	S0029	003		1995	Q02	2001	Q05
MLUQS40SS0029004 	Q	S40	S	S0029	004		1995	Q02	2001	Q05
MLUQS40SS0029005 	Q	S40	S	S0029	005		1995	Q02	2001	Q05
MLUQS40SS0030003 	Q	S40	S	S0030	003		1995	Q02	2001	Q05
MLUQS40SS0030004 	Q	S40	S	S0030	004		1995	Q02	2001	Q05
MLUQS40SS0030005 	Q	S40	S	S0030	005		1995	Q02	2001	Q05
MLUQS40SS0033003 	Q	S40	S	S0033	003		1995	Q02	2001	Q05
MLUQS40SS0033004 	Q	S40	S	S0033	004		1995	Q02	2001	Q05
MLUQS40SS0033005 	Q	S40	S	S0033	005		1995	Q02	2001	Q05
MLUQS40SS0034003 	Q	S40	S	S0034	003		1995	Q02	2001	Q05
MLUQS40SS0034004 	Q	S40	S	S0034	004		1995	Q02	2001	Q05
MLUQS40SS0034005 	Q	S40	S	S0034	005		1995	Q02	2001	Q05
MLUQS40SS0035003 	Q	S40	S	S0035	003		1995	Q02	2001	Q05
MLUQS40SS0035004 	Q	S40	S	S0035	004		1995	Q02	2001	Q05
MLUQS40SS0035005 	Q	S40	S	S0035	005		1995	Q02	2001	Q05
MLUQS40SS0036003 	Q	S40	S	S0036	003		1995	Q02	2001	Q05
MLUQS40SS0036004 	Q	S40	S	S0036	004		1995	Q02	2001	Q05
MLUQS40SS0036005 	Q	S40	S	S0036	005		1995	Q02	2001	Q05
MLUQS40SS0037003 	Q	S40	S	S0037	003		1995	Q02	2001	Q05
MLUQS40SS0037004 	Q	S40	S	S0037	004		1995	Q02	2001	Q05
MLUQS40SS0037005 	Q	S40	S	S0037	005		1995	Q02	2001	Q05
MLUQS40SS0038003 	Q	S40	S	S0038	003		1995	Q02	2001	Q05
MLUQS40SS0038004 	Q	S40	S	S0038	004		1995	Q02	2001	Q05
MLUQS40SS0038005 	Q	S40	S	S0038	005		1995	Q02	2001	Q05
MLUQS40SS0039003 	Q	S40	S	S0039	003		1995	Q02	2001	Q05
MLUQS40SS0039004 	Q	S40	S	S0039	004		1995	Q02	2001	Q05
MLUQS40SS0039005 	Q	S40	S	S0039	005		1995	Q02	2001	Q05
MLUQS40SS0040003 	Q	S40	S	S0040	003		1995	Q02	2001	Q05
MLUQS40SS0040004 	Q	S40	S	S0040	004		1995	Q02	2001	Q05
MLUQS40SS0040005 	Q	S40	S	S0040	005		1995	Q02	2001	Q05
MLUQS40SS0041003 	Q	S40	S	S0041	003		1995	Q02	2001	Q05
MLUQS40SS0041004 	Q	S40	S	S0041	004		1995	Q02	2001	Q05
MLUQS40SS0041005 	Q	S40	S	S0041	005		1995	Q02	2001	Q05
MLUQS40SS0042003 	Q	S40	S	S0042	003		1995	Q02	2001	Q05
MLUQS40SS0042004 	Q	S40	S	S0042	004		1995	Q02	2001	Q05
MLUQS40SS0042005 	Q	S40	S	S0042	005		1995	Q02	2001	Q05
MLUQS40SS0043003 	Q	S40	S	S0043	003		1995	Q02	2001	Q05
MLUQS40SS0043004 	Q	S40	S	S0043	004		1995	Q02	2001	Q05
MLUQS40SS0043005 	Q	S40	S	S0043	005		1995	Q02	2001	Q05
MLUQS40SS0044003 	Q	S40	S	S0044	003		1995	Q02	2001	Q05
MLUQS40SS0044004 	Q	S40	S	S0044	004		1995	Q02	2001	Q05
MLUQS40SS0044005 	Q	S40	S	S0044	005		1995	Q02	2001	Q05
MLUQS40SS0045003 	Q	S40	S	S0045	003		1995	Q02	2001	Q05
MLUQS40SS0045004 	Q	S40	S	S0045	004		1995	Q02	2001	Q05
MLUQS40SS0045005 	Q	S40	S	S0045	005		1995	Q02	2001	Q05
MLUQS40SS0046003 	Q	S40	S	S0046	003		1995	Q02	2001	Q05
MLUQS40SS0046004 	Q	S40	S	S0046	004		1995	Q02	2001	Q05
MLUQS40SS0046005 	Q	S40	S	S0046	005		1995	Q02	2001	Q05
MLUQS40SS0047003 	Q	S40	S	S0047	003		1995	Q02	2001	Q05
MLUQS40SS0047004 	Q	S40	S	S0047	004		1995	Q02	2001	Q05
MLUQS40SS0047005 	Q	S40	S	S0047	005		1995	Q02	2001	Q05
MLUQS40SS0048003 	Q	S40	S	S0048	003		1995	Q02	2001	Q05
MLUQS40SS0048004 	Q	S40	S	S0048	004		1995	Q02	2001	Q05
MLUQS40SS0048005 	Q	S40	S	S0048	005		1995	Q02	2001	Q05
MLUQS40SS0049003 	Q	S40	S	S0049	003		1995	Q02	2001	Q05
MLUQS40SS0049004 	Q	S40	S	S0049	004		1995	Q02	2001	Q05
MLUQS40SS0049005 	Q	S40	S	S0049	005		1995	Q02	2001	Q05
MLUQS40SS0050003 	Q	S40	S	S0050	003		1995	Q02	2001	Q05
MLUQS40SS0050004 	Q	S40	S	S0050	004		1995	Q02	2001	Q05
MLUQS40SS0050005 	Q	S40	S	S0050	005		1995	Q02	2001	Q05
MLUQS40SS0051003 	Q	S40	S	S0051	003		1995	Q02	2001	Q05
MLUQS40SS0051004 	Q	S40	S	S0051	004		1995	Q02	2001	Q05
MLUQS40SS0051005 	Q	S40	S	S0051	005		1995	Q02	2001	Q05
MLUQS40SS0052003 	Q	S40	S	S0052	003		1995	Q02	2001	Q05
MLUQS40SS0052004 	Q	S40	S	S0052	004		1995	Q02	2001	Q05
MLUQS40SS0052005 	Q	S40	S	S0052	005		1995	Q02	2001	Q05
MLUQS41NC00A1006 	Q	S41	N	C00A1	006		1995	Q02	2003	Q05
MLUQS41NC00A2006 	Q	S41	N	C00A2	006		1995	Q02	2003	Q05
MLUQS41NC00A3006 	Q	S41	N	C00A3	006		1995	Q02	2003	Q05
MLUQS41NC00A4006 	Q	S41	N	C00A4	006		1995	Q02	2003	Q05
MLUQS41NC00A5006 	Q	S41	N	C00A5	006		1995	Q02	2003	Q05
MLUQS41NC00G1006 	Q	S41	N	C00G1	006		1995	Q02	2003	Q05
MLUQS41NC00G2006 	Q	S41	N	C00G2	006		1995	Q02	2003	Q05
MLUQS41NC00G3006 	Q	S41	N	C00G3	006		1995	Q02	2003	Q05
MLUQS41NC00R1006 	Q	S41	N	C00R1	006		1995	Q02	2003	Q05
MLUQS41NC00R2006 	Q	S41	N	C00R2	006		1995	Q02	2003	Q05
MLUQS41NC00R3006 	Q	S41	N	C00R3	006		1995	Q02	2003	Q05
MLUQS41NC00R4006 	Q	S41	N	C00R4	006		1995	Q02	2003	Q05
MLUQS41NC00R5006 	Q	S41	N	C00R5	006		1995	Q02	2003	Q05
MLUQS41NC00R6006 	Q	S41	N	C00R6	006		1995	Q02	2003	Q05
MLUQS41NC01A1006 	Q	S41	N	C01A1	006		1995	Q02	2013	Q01
MLUQS41NC01A2006 	Q	S41	N	C01A2	006		1995	Q02	2013	Q01
MLUQS41NC01A3006 	Q	S41	N	C01A3	006		1995	Q02	2013	Q01
MLUQS41NC01A4006 	Q	S41	N	C01A4	006		1995	Q02	2013	Q01
MLUQS41NC01A5006 	Q	S41	N	C01A5	006		1995	Q02	2013	Q01
MLUQS41NC01G1006 	Q	S41	N	C01G1	006		1995	Q02	2013	Q01
MLUQS41NC01G2006 	Q	S41	N	C01G2	006		1995	Q02	2013	Q01
MLUQS41NC01G3006 	Q	S41	N	C01G3	006		1995	Q02	2013	Q01
MLUQS41NC01R1006 	Q	S41	N	C01R1	006		1995	Q02	2013	Q01
MLUQS41NC01R2006 	Q	S41	N	C01R2	006		1995	Q02	2013	Q01
MLUQS41NC01R3006 	Q	S41	N	C01R3	006		1995	Q02	2013	Q01
MLUQS41NC01R4006 	Q	S41	N	C01R4	006		1995	Q02	2013	Q01
MLUQS41NC01R5006 	Q	S41	N	C01R5	006		1995	Q02	2013	Q01
MLUQS41NC01R6006 	Q	S41	N	C01R6	006		1995	Q02	2013	Q01
MLUQS41NN0001003 	Q	S41	N	N0001	003		1995	Q02	2003	Q05
MLUQS41NN0001004 	Q	S41	N	N0001	004		1995	Q02	2003	Q05
MLUQS41NN0001005 	Q	S41	N	N0001	005		1995	Q02	2003	Q05
MLUQS41NN0002003 	Q	S41	N	N0002	003		1995	Q02	2003	Q05
MLUQS41NN0002004 	Q	S41	N	N0002	004		1995	Q02	2003	Q05
MLUQS41NN0002005 	Q	S41	N	N0002	005		1995	Q02	2003	Q05
MLUQS41NN0003003 	Q	S41	N	N0003	003		1995	Q02	2003	Q05
MLUQS41NN0003004 	Q	S41	N	N0003	004		1995	Q02	2003	Q05
MLUQS41NN0003005 	Q	S41	N	N0003	005		1995	Q02	2003	Q05
MLUQS41NN0004003 	Q	S41	N	N0004	003		1995	Q02	2013	Q01
MLUQS41NN0004004 	Q	S41	N	N0004	004		1995	Q02	2013	Q01
MLUQS41NN0004005 	Q	S41	N	N0004	005		1995	Q02	2013	Q01
MLUQS41NN0005003 	Q	S41	N	N0005	003		1995	Q02	2013	Q01
MLUQS41NN0005004 	Q	S41	N	N0005	004		1995	Q02	2013	Q01
MLUQS41NN0005005 	Q	S41	N	N0005	005		1995	Q02	2013	Q01
MLUQS41NN0006003 	Q	S41	N	N0006	003		1995	Q02	2013	Q01
MLUQS41NN0006004 	Q	S41	N	N0006	004		1995	Q02	2013	Q01
MLUQS41NN0006005 	Q	S41	N	N0006	005		1995	Q02	2013	Q01
MLUQS41NN0007003 	Q	S41	N	N0007	003		1995	Q02	2013	Q01
MLUQS41NN0007004 	Q	S41	N	N0007	004		1995	Q02	2013	Q01
MLUQS41NN0007005 	Q	S41	N	N0007	005		1995	Q02	2013	Q01
MLUQS41NN0008003 	Q	S41	N	N0008	003		1995	Q02	2013	Q01
MLUQS41NN0008004 	Q	S41	N	N0008	004		1995	Q02	2013	Q01
MLUQS41NN0008005 	Q	S41	N	N0008	005		1995	Q02	2013	Q01
MLUQS41NN0009003 	Q	S41	N	N0009	003		1995	Q02	2013	Q01
MLUQS41NN0009004 	Q	S41	N	N0009	004		1995	Q02	2013	Q01
MLUQS41NN0009005 	Q	S41	N	N0009	005		1995	Q02	2013	Q01
MLUQS41NN0010003 	Q	S41	N	N0010	003		1995	Q02	2013	Q01
MLUQS41NN0010004 	Q	S41	N	N0010	004		1995	Q02	2013	Q01
MLUQS41NN0010005 	Q	S41	N	N0010	005		1995	Q02	2013	Q01
MLUQS41NN0011003 	Q	S41	N	N0011	003	8	1995	Q02	2013	Q01
MLUQS41NN0011004 	Q	S41	N	N0011	004	8	1995	Q02	2013	Q01
MLUQS41NN0011005 	Q	S41	N	N0011	005	8	1995	Q02	2013	Q01
MLUQS41NN0012003 	Q	S41	N	N0012	003	8	1995	Q02	2013	Q01
MLUQS41NN0012004 	Q	S41	N	N0012	004	8	1995	Q02	2013	Q01
MLUQS41NN0012005 	Q	S41	N	N0012	005	8	1995	Q02	2013	Q01
MLUQS41NN0013003 	Q	S41	N	N0013	003		1995	Q02	2013	Q01
MLUQS41NN0013004 	Q	S41	N	N0013	004		1995	Q02	2013	Q01
MLUQS41NN0013005 	Q	S41	N	N0013	005		1995	Q02	2013	Q01
MLUQS41NN0014003 	Q	S41	N	N0014	003		1995	Q02	2013	Q01
MLUQS41NN0014004 	Q	S41	N	N0014	004		1995	Q02	2013	Q01
MLUQS41NN0014005 	Q	S41	N	N0014	005		1995	Q02	2013	Q01
MLUQS41NN0015003 	Q	S41	N	N0015	003		1995	Q02	2013	Q01
MLUQS41NN0015004 	Q	S41	N	N0015	004		1995	Q02	2013	Q01
MLUQS41NN0015005 	Q	S41	N	N0015	005		1995	Q02	2013	Q01
MLUQS41NN0016003 	Q	S41	N	N0016	003		1995	Q02	2013	Q01
MLUQS41NN0016004 	Q	S41	N	N0016	004		1995	Q02	2013	Q01
MLUQS41NN0016005 	Q	S41	N	N0016	005		1995	Q02	2013	Q01
MLUQS41NN0017003 	Q	S41	N	N0017	003		1995	Q02	2013	Q01
MLUQS41NN0017004 	Q	S41	N	N0017	004		1995	Q02	2013	Q01
MLUQS41NN0017005 	Q	S41	N	N0017	005		1995	Q02	2013	Q01
MLUQS41NN0018003 	Q	S41	N	N0018	003		1995	Q02	2013	Q01
MLUQS41NN0018004 	Q	S41	N	N0018	004		1995	Q02	2013	Q01
MLUQS41NN0018005 	Q	S41	N	N0018	005		1995	Q02	2013	Q01
MLUQS41NN0019003 	Q	S41	N	N0019	003	8	1995	Q02	2013	Q01
MLUQS41NN0019004 	Q	S41	N	N0019	004	8	1995	Q02	2013	Q01
MLUQS41NN0019005 	Q	S41	N	N0019	005	8	1995	Q02	2013	Q01
MLUQS41NN0020003 	Q	S41	N	N0020	003		1995	Q02	2013	Q01
MLUQS41NN0020004 	Q	S41	N	N0020	004		1995	Q02	2013	Q01
MLUQS41NN0020005 	Q	S41	N	N0020	005		1995	Q02	2013	Q01
MLUQS41NN0021003 	Q	S41	N	N0021	003		1995	Q02	2013	Q01
MLUQS41NN0021004 	Q	S41	N	N0021	004		1995	Q02	2013	Q01
MLUQS41NN0021005 	Q	S41	N	N0021	005		1995	Q02	2013	Q01
MLUQS41NN0022003 	Q	S41	N	N0022	003		1995	Q02	2013	Q01
MLUQS41NN0022004 	Q	S41	N	N0022	004		1995	Q02	2013	Q01
MLUQS41NN0022005 	Q	S41	N	N0022	005		1995	Q02	2013	Q01
MLUQS41NN0023003 	Q	S41	N	N0023	003	8	1995	Q02	2013	Q01
MLUQS41NN0023004 	Q	S41	N	N0023	004	8	1995	Q02	2013	Q01
MLUQS41NN0023005 	Q	S41	N	N0023	005	8	1995	Q02	2013	Q01
MLUQS41NN0024003 	Q	S41	N	N0024	003		1995	Q02	2013	Q01
MLUQS41NN0024004 	Q	S41	N	N0024	004		1995	Q02	2013	Q01
MLUQS41NN0024005 	Q	S41	N	N0024	005		1995	Q02	2013	Q01
MLUQS41NN0025003 	Q	S41	N	N0025	003		1995	Q02	2013	Q01
MLUQS41NN0025004 	Q	S41	N	N0025	004		1995	Q02	2013	Q01
MLUQS41NN0025005 	Q	S41	N	N0025	005		1995	Q02	2013	Q01
MLUQS41NN0026003 	Q	S41	N	N0026	003	8	1995	Q02	2013	Q01
MLUQS41NN0026004 	Q	S41	N	N0026	004	8	1995	Q02	2013	Q01
MLUQS41NN0026005 	Q	S41	N	N0026	005	8	1995	Q02	2013	Q01
MLUQS41NN0027003 	Q	S41	N	N0027	003	8	1995	Q02	2013	Q01
MLUQS41NN0027004 	Q	S41	N	N0027	004	8	1995	Q02	2013	Q01
MLUQS41NN0027005 	Q	S41	N	N0027	005	8	1995	Q02	2013	Q01
MLUQS41NN0028003 	Q	S41	N	N0028	003	8	1995	Q02	2013	Q01
MLUQS41NN0028004 	Q	S41	N	N0028	004	8	1995	Q02	2013	Q01
MLUQS41NN0028005 	Q	S41	N	N0028	005	8	1995	Q02	2013	Q01
MLUQS41NN0029003 	Q	S41	N	N0029	003		1995	Q02	2013	Q01
MLUQS41NN0029004 	Q	S41	N	N0029	004		1995	Q02	2013	Q01
MLUQS41NN0029005 	Q	S41	N	N0029	005		1995	Q02	2013	Q01
MLUQS41NN0030003 	Q	S41	N	N0030	003		1995	Q02	2013	Q01
MLUQS41NN0030004 	Q	S41	N	N0030	004		1995	Q02	2013	Q01
MLUQS41NN0030005 	Q	S41	N	N0030	005		1995	Q02	2013	Q01
MLUQS41NN0031003 	Q	S41	N	N0031	003		1995	Q02	2013	Q01
MLUQS41NN0031004 	Q	S41	N	N0031	004		1995	Q02	2013	Q01
MLUQS41NN0031005 	Q	S41	N	N0031	005		1995	Q02	2013	Q01
MLUQS41NN0032003 	Q	S41	N	N0032	003		1995	Q02	2013	Q01
MLUQS41NN0032004 	Q	S41	N	N0032	004		1995	Q02	2013	Q01
MLUQS41NN0032005 	Q	S41	N	N0032	005		1995	Q02	2013	Q01
MLUQS41NN0033003 	Q	S41	N	N0033	003	8	1995	Q02	2013	Q01
MLUQS41NN0033004 	Q	S41	N	N0033	004	8	1995	Q02	2013	Q01
MLUQS41NN0033005 	Q	S41	N	N0033	005	8	1995	Q02	2013	Q01
MLUQS41NN0034003 	Q	S41	N	N0034	003	8	1995	Q02	2013	Q01
MLUQS41NN0034004 	Q	S41	N	N0034	004	8	1995	Q02	2013	Q01
MLUQS41NN0034005 	Q	S41	N	N0034	005	8	1995	Q02	2013	Q01
MLUQS41NN0035003 	Q	S41	N	N0035	003	8	1995	Q02	2013	Q01
MLUQS41NN0035004 	Q	S41	N	N0035	004	8	1995	Q02	2013	Q01
MLUQS41NN0035005 	Q	S41	N	N0035	005	8	1995	Q02	2013	Q01
MLUQS41NN0036003 	Q	S41	N	N0036	003		1995	Q02	2013	Q01
MLUQS41NN0036004 	Q	S41	N	N0036	004		1995	Q02	2013	Q01
MLUQS41NN0036005 	Q	S41	N	N0036	005		1995	Q02	2013	Q01
MLUQS41NN0037003 	Q	S41	N	N0037	003	8	1995	Q02	2013	Q01
MLUQS41NN0037004 	Q	S41	N	N0037	004	8	1995	Q02	2013	Q01
MLUQS41NN0037005 	Q	S41	N	N0037	005	8	1995	Q02	2013	Q01
MLUQS41NN0038003 	Q	S41	N	N0038	003		1995	Q02	2013	Q01
MLUQS41NN0038004 	Q	S41	N	N0038	004		1995	Q02	2013	Q01
MLUQS41NN0038005 	Q	S41	N	N0038	005		1995	Q02	2013	Q01
MLUQS41NN0039003 	Q	S41	N	N0039	003		1995	Q02	2013	Q01
MLUQS41NN0039004 	Q	S41	N	N0039	004		1995	Q02	2013	Q01
MLUQS41NN0039005 	Q	S41	N	N0039	005		1995	Q02	2013	Q01
MLUQS41NN0040003 	Q	S41	N	N0040	003		1995	Q02	2013	Q01
MLUQS41NN0040004 	Q	S41	N	N0040	004		1995	Q02	2013	Q01
MLUQS41NN0040005 	Q	S41	N	N0040	005		1995	Q02	2013	Q01
MLUQS41NN0041003 	Q	S41	N	N0041	003		1995	Q02	2013	Q01
MLUQS41NN0041004 	Q	S41	N	N0041	004		1995	Q02	2013	Q01
MLUQS41NN0041005 	Q	S41	N	N0041	005		1995	Q02	2013	Q01
MLUQS41NN0042003 	Q	S41	N	N0042	003		1995	Q02	2013	Q01
MLUQS41NN0042004 	Q	S41	N	N0042	004		1995	Q02	2013	Q01
MLUQS41NN0042005 	Q	S41	N	N0042	005		1995	Q02	2013	Q01
MLUQS41NN0043003 	Q	S41	N	N0043	003		1995	Q02	2013	Q01
MLUQS41NN0043004 	Q	S41	N	N0043	004		1995	Q02	2013	Q01
MLUQS41NN0043005 	Q	S41	N	N0043	005		1995	Q02	2013	Q01
MLUQS41NN0044003 	Q	S41	N	N0044	003		1995	Q02	2003	Q05
MLUQS41NN0044004 	Q	S41	N	N0044	004		1995	Q02	2003	Q05
MLUQS41NN0044005 	Q	S41	N	N0044	005		1995	Q02	2003	Q05
MLUQS41NN0045003 	Q	S41	N	N0045	003		1995	Q02	2003	Q05
MLUQS41NN0045004 	Q	S41	N	N0045	004		1995	Q02	2003	Q05
MLUQS41NN0045005 	Q	S41	N	N0045	005		1995	Q02	2003	Q05
MLUQS41NN0046003 	Q	S41	N	N0046	003		1995	Q02	2003	Q05
MLUQS41NN0046004 	Q	S41	N	N0046	004		1995	Q02	2003	Q05
MLUQS41NN0046005 	Q	S41	N	N0046	005		1995	Q02	2003	Q05
MLUQS41NN0047003 	Q	S41	N	N0047	003		1995	Q02	2003	Q05
MLUQS41NN0047004 	Q	S41	N	N0047	004		1995	Q02	2003	Q05
MLUQS41NN0047005 	Q	S41	N	N0047	005		1995	Q02	2003	Q05
MLUQS41NN0048003 	Q	S41	N	N0048	003		1995	Q02	2013	Q01
MLUQS41NN0048004 	Q	S41	N	N0048	004		1995	Q02	2013	Q01
MLUQS41NN0048005 	Q	S41	N	N0048	005		1995	Q02	2013	Q01
MLUQS41NN0049003 	Q	S41	N	N0049	003	8	1995	Q02	2003	Q05
MLUQS41NN0049004 	Q	S41	N	N0049	004	8	1995	Q02	2003	Q05
MLUQS41NN0049005 	Q	S41	N	N0049	005	8	1995	Q02	2003	Q05
MLUQS41NN0050003 	Q	S41	N	N0050	003	8	1995	Q02	2003	Q05
MLUQS41NN0050004 	Q	S41	N	N0050	004	8	1995	Q02	2003	Q05
MLUQS41NN0050005 	Q	S41	N	N0050	005	8	1995	Q02	2003	Q05
MLUQS41NN0051003 	Q	S41	N	N0051	003		1995	Q02	2003	Q05
MLUQS41NN0051004 	Q	S41	N	N0051	004		1995	Q02	2003	Q05
MLUQS41NN0051005 	Q	S41	N	N0051	005		1995	Q02	2003	Q05
MLUQS41NN0052003 	Q	S41	N	N0052	003		1995	Q02	2003	Q05
MLUQS41NN0052004 	Q	S41	N	N0052	004		1995	Q02	2003	Q05
MLUQS41NN0052005 	Q	S41	N	N0052	005		1995	Q02	2003	Q05
MLUQS41NN0053003 	Q	S41	N	N0053	003		1995	Q02	2003	Q05
MLUQS41NN0053004 	Q	S41	N	N0053	004		1995	Q02	2003	Q05
MLUQS41NN0053005 	Q	S41	N	N0053	005		1995	Q02	2003	Q05
MLUQS41NN0054003 	Q	S41	N	N0054	003		1995	Q02	2013	Q01
MLUQS41NN0054004 	Q	S41	N	N0054	004		1995	Q02	2013	Q01
MLUQS41NN0054005 	Q	S41	N	N0054	005		1995	Q02	2013	Q01
MLUQS41NN0055003 	Q	S41	N	N0055	003		1995	Q02	2013	Q01
MLUQS41NN0055004 	Q	S41	N	N0055	004		1995	Q02	2013	Q01
MLUQS41NN0055005 	Q	S41	N	N0055	005		1995	Q02	2013	Q01
MLUQS41NN0056003 	Q	S41	N	N0056	003		1995	Q02	2013	Q01
MLUQS41NN0056004 	Q	S41	N	N0056	004		1995	Q02	2013	Q01
MLUQS41NN0056005 	Q	S41	N	N0056	005		1995	Q02	2013	Q01
MLUQS41NN0057003 	Q	S41	N	N0057	003		1995	Q02	2013	Q01
MLUQS41NN0057004 	Q	S41	N	N0057	004		1995	Q02	2013	Q01
MLUQS41NN0057005 	Q	S41	N	N0057	005		1995	Q02	2013	Q01
MLUQS41NN0058003 	Q	S41	N	N0058	003		1995	Q02	2013	Q01
MLUQS41NN0058004 	Q	S41	N	N0058	004		1995	Q02	2013	Q01
MLUQS41NN0058005 	Q	S41	N	N0058	005		1995	Q02	2013	Q01
MLUQS41NN0059003 	Q	S41	N	N0059	003		1995	Q02	2013	Q01
MLUQS41NN0059004 	Q	S41	N	N0059	004		1995	Q02	2013	Q01
MLUQS41NN0059005 	Q	S41	N	N0059	005		1995	Q02	2013	Q01
MLUQS41NN0060003 	Q	S41	N	N0060	003		1995	Q02	2013	Q01
MLUQS41NN0060004 	Q	S41	N	N0060	004		1995	Q02	2013	Q01
MLUQS41NN0060005 	Q	S41	N	N0060	005		1995	Q02	2013	Q01
MLUQS41NN0061003 	Q	S41	N	N0061	003		1995	Q02	2013	Q01
MLUQS41NN0061004 	Q	S41	N	N0061	004		1995	Q02	2013	Q01
MLUQS41NN0061005 	Q	S41	N	N0061	005		1995	Q02	2013	Q01
MLUQS41NN0062003 	Q	S41	N	N0062	003		1995	Q02	2013	Q01
MLUQS41NN0062004 	Q	S41	N	N0062	004		1995	Q02	2013	Q01
MLUQS41NN0062005 	Q	S41	N	N0062	005		1995	Q02	2013	Q01
MLUQS41NN0063003 	Q	S41	N	N0063	003		1995	Q02	2013	Q01
MLUQS41NN0063004 	Q	S41	N	N0063	004		1995	Q02	2013	Q01
MLUQS41NN0063005 	Q	S41	N	N0063	005		1995	Q02	2013	Q01
MLUQS41NN0064003 	Q	S41	N	N0064	003		1995	Q02	2013	Q01
MLUQS41NN0064004 	Q	S41	N	N0064	004		1995	Q02	2013	Q01
MLUQS41NN0064005 	Q	S41	N	N0064	005		1995	Q02	2013	Q01
MLUQS41NN0065003 	Q	S41	N	N0065	003		1995	Q02	2013	Q01
MLUQS41NN0065004 	Q	S41	N	N0065	004		1995	Q02	2013	Q01
MLUQS41NN0065005 	Q	S41	N	N0065	005		1995	Q02	2013	Q01
MLUQS41NN0066003 	Q	S41	N	N0066	003		1995	Q02	2013	Q01
MLUQS41NN0066004 	Q	S41	N	N0066	004		1995	Q02	2013	Q01
MLUQS41NN0066005 	Q	S41	N	N0066	005		1995	Q02	2013	Q01
MLUQS41NN0067003 	Q	S41	N	N0067	003		1995	Q02	2013	Q01
MLUQS41NN0067004 	Q	S41	N	N0067	004		1995	Q02	2013	Q01
MLUQS41NN0067005 	Q	S41	N	N0067	005		1995	Q02	2013	Q01
MLUQS41NN0068003 	Q	S41	N	N0068	003		1995	Q02	2013	Q01
MLUQS41NN0068004 	Q	S41	N	N0068	004		1995	Q02	2013	Q01
MLUQS41NN0068005 	Q	S41	N	N0068	005		1995	Q02	2013	Q01
MLUQS41NN0069003 	Q	S41	N	N0069	003		1995	Q02	2013	Q01
MLUQS41NN0069004 	Q	S41	N	N0069	004		1995	Q02	2013	Q01
MLUQS41NN0069005 	Q	S41	N	N0069	005		1995	Q02	2013	Q01
MLUQS41NN0070003 	Q	S41	N	N0070	003		1995	Q02	2013	Q01
MLUQS41NN0070004 	Q	S41	N	N0070	004		1995	Q02	2013	Q01
MLUQS41NN0070005 	Q	S41	N	N0070	005		1995	Q02	2013	Q01
MLUQS41NN0071003 	Q	S41	N	N0071	003		1995	Q02	2013	Q01
MLUQS41NN0071004 	Q	S41	N	N0071	004		1995	Q02	2013	Q01
MLUQS41NN0071005 	Q	S41	N	N0071	005		1995	Q02	2013	Q01
MLUQS41NN0072003 	Q	S41	N	N0072	003		1995	Q02	2013	Q01
MLUQS41NN0072004 	Q	S41	N	N0072	004		1995	Q02	2013	Q01
MLUQS41NN0072005 	Q	S41	N	N0072	005		1995	Q02	2013	Q01
MLUQS41NN0073003 	Q	S41	N	N0073	003		1995	Q02	2013	Q01
MLUQS41NN0073004 	Q	S41	N	N0073	004		1995	Q02	2013	Q01
MLUQS41NN0073005 	Q	S41	N	N0073	005		1995	Q02	2013	Q01
MLUQS41NN0074003 	Q	S41	N	N0074	003		1995	Q02	2013	Q01
MLUQS41NN0074004 	Q	S41	N	N0074	004		1995	Q02	2013	Q01
